repeat_id	row_level_brier	grouped_brier	diff_row_minus_grouped
1	0.191579883369151	0.191785547625767	-0.000205664256616167
2	0.191410178699091	0.19224234904605	-0.000832170346958649
3	0.191374301014897	0.191318877268722	5.54237461744822e-05
4	0.191669727545477	0.192352294420267	-0.000682566874790014
5	0.191956977236841	0.191606446464239	0.000350530772602414
6	0.191351718484408	0.191498160168858	-0.000146441684450105
7	0.191704036388248	0.191767187997564	-6.31516093153039e-05
8	0.191576858469714	0.191676285470349	-9.94270006348663e-05
